9	,	,	,	_	3	punct	_	_	O
10	and	and	CC	_	3	cc	_	_	O
11	44	0	CD	_	12	nummod	_	_	O
12	presidencies	presidency	NNS	_	17	nsubj	_	_	O
13	,	,	,	_	3	punct	_	_	O
14	as	as	IN	_	17	mark	_	_	O
15	Grover	grover	NNP	_	16	compound	_	_	O
16	Cleveland	cleveland	NNP	_	17	nsubj	_	_	O
17	served	serve	VBD	_	3	advcl	_	_	O
18	two	#crd#	CD	_	20	nummod	_	_	O
19	non-consecutive	non-consecutive	JJ	_	20	amod	_	_	O
20	terms	term	NNS	_	17	dobj	_	_	O
21	and	and	CC	_	17	cc	_	_	O
22	is	be	VBZ	_	23	auxpass	_	_	O
23	counted	count	VBN	_	17	conj	_	_	O
24	chronologically	chronologically	RB	_	23	advmod	_	_	O
25	as	as	IN	_	23	prep	_	_	O
26	both	both	CC	p2=DT	31	preconj	_	_	O
27	the	the	DT	_	31	det	_	_	O
28	22nd	#ord#	JJ	p2=NN	31	amod	_	_	O
29	and	and	CC	_	28	cc	_	_	O
30	24th	#ord#	JJ	_	28	conj	_	_	O
31	president	president	NN	_	25	pobj	_	_	O
32	.	.	.	_	3	punct	_	_	O

1	how	how	WRB	_	5	advmod	_	_	_
2	are	be	VBP	_	5	auxpass	_	_	_
3	public	public	JJ	_	4	amod	_	_	_
4	schools	school	NNS	_	5	nsubjpass	_	_	_
5	funded	fund	VBN	p2=VBD	0	root	_	_	_

1	State	state	NN	p2=NNP	2	compound	_	_	O
2	schools	school	NNS	_	5	dep	_	_	O
3	(	(	-LRB-	_	5	punct	_	_	O
4	also	also	RB	_	5	advmod	_	_	O
5	known	know	VBN	_	0	root	_	_	O
6	as	as	IN	_	5	prep	_	_	O
7	public	public	JJ	_	8	amod	_	_	O
8	schools	school	NNS	_	6	pobj	_	_	O
9	or	or	CC	_	8	cc	_	_	O
10	government	government	NN	_	11	compound	_	_	O
11	schools	school	NNS	_	8	conj	_	_	O
12	)	)	-RRB-	_	5	punct	_	_	O
13	generally	generally	RB	_	14	advmod	_	_	O
14	refer	refer	VBP	p2=VB	0	root	_	_	O
15	to	to	IN	_	14	prep	_	_	O
16	primary	primary	JJ	_	19	amod	_	_	O
17	or	or	CC	_	16	cc	_	_	O
18	secondary	secondary	JJ	_	16	conj	_	_	O
19	schools	school	NNS	_	15	pobj	_	_	O
20	mandated	mandate	VBN	p2=VBD	19	acl	_	_	O
21	for	for	IN	_	20	prep	_	_	O
22	or	or	CC	_	20	cc	_	_	O
23	offered	offer	VBN	p2=VBD	20	conj	_	_	O
24	to	to	IN	_	23	prep	_	_	O
25	all	all	DT	_	26	det	_	_	O
26	children	child	NNS	_	24	pobj	_	_	O
27	without	without	IN	_	23	prep	_	_	O
28	charge	charge	NN	_	27	pobj	_	_	O
29	paid	pay	VBN	p2=VBD	28	acl	_	_	O
30	for	for	IN	_	29	prep	_	_	O
31	,	,	,	_	38	punct	_	_	O
32	in	in	IN	_	38	prep	_	_	O
33	whole	whole	JJ	p2=NN	32	pobj	_	_	O
34	or	or	CC	_	32	cc	_	_	O
35	in	in	IN	_	32	conj	_	_	O
36	part	part	NN	_	35	pobj	_	_	O
37	,	,	,	_	30	punct	_	_	O
38	by	by	IN	_	29	agent	_	_	B-ANS
39	taxation	taxation	NN	_	38	pobj	_	_	L-ANS
40	.	.	.	_	14	punct	_	_	O

1	how	how	WRB	_	5	advmod	_	_	_
2	are	be	VBP	_	5	auxpass	_	_	_
3	public	public	JJ	_	4	amod	_	_	_
4	schools	school	NNS	_	5	nsubjpass	_	_	_
5	funded	fund	VBN	p2=VBD	0	root	_	_	_

1	The	the	DT	_	2	det	_	_	O
2	term	term	NN	_	5	nsubj	_	_	O
3	may	may	MD	_	5	aux	_	_	O
4	also	also	RB	_	5	advmod	_	_	O
5	refer	refer	VB	_	0	root	_	_	O
6	to	to	IN	_	5	prep	_	_	O
7	institutions	institution	NNS	_	6	pobj	_	_	O
8	of	of	IN	_	7	prep	_	_	O
9	post-secondary	post-secondary	JJ	_	10	amod	_	_	O
10	education	education	NN	_	8	pobj	_	_	O
11	funded	fund	VBN	_	7	acl	_	_	O
12	,	,	,	_	7	punct	_	_	O
13	in	in	IN	_	7	prep	_	_	O
14	whole	whole	JJ	p2=NN	20	advmod	_	_	O
15	or	or	CC	_	14	cc	_	_	O
16	in	in	IN	_	14	conj	_	_	O
17	part	part	NN	_	16	pobj	_	_	O
18	,	,	,	_	5	punct	_	_	O
19	and	and	CC	_	5	cc	_	_	O
20	overseen	oversee	VBN	_	5	conj	_	_	O
21	by	by	IN	_	20	agent	_	_	B-ANS
22	government	government	NN	_	21	pobj	_	_	L-ANS
23	.	.	.	_	5	punct	_	_	O

1	what	what	WP	_	2	nsubj	_	_	_
2	happens	happen	VBZ	_	0	root	_	_	_
3	to	to	IN	_	2	prep	_	_	_
4	the	the	DT	_	7	det	_	_	_
5	light	light	JJ	p2=NN	7	amod	_	_	_
6	independent	independent	JJ	_	7	amod	_	_	_
7	reactions	reaction	NNS	_	3	pobj	_	_	_
8	of	of	IN	_	7	prep	_	_	_
9	photosynthesis	photosynthesis	NN	_	8	pobj	_	_	_
10	?	?	.	_	2	punct	_	_	_

1	The	the	DT	_	5	det	_	_	O
2	light	light	JJ	p2=NN	4	amod	_	_	O
3	-	-	HYPH	_	4	punct	_	_	O
4	independent	independent	JJ	_	5	amod	_	_	O
5	reactions	reaction	NNS	_	8	nsubj	_	_	O
6	of	of	IN	_	5	prep	_	_	O
7	photosynthesis	photosynthesis	NN	p2=NNS	6	pobj	_	_	O
8	are	be	VBP	_	0	root	_	_	O
9	chemical	chemical	JJ	p2=NN	10	amod	_	_	B-ANS
10	reactions	reaction	NNS	_	8	attr	_	_	I-ANS
11	that	that	WDT	_	12	nsubj	_	_	I-ANS
12	convert	convert	VBP	_	10	relcl	_	_	I-ANS
13	carbon	carbon	NN	_	14	compound	_	_	I-ANS
14	dioxide	dioxide	NN	_	12	dobj	_	_	I-ANS
15	and	and	CC	_	14	cc	_	_	I-ANS
16	other	other	JJ	_	17	amod	_	_	I-ANS
17	compounds	compound	NNS	_	14	conj	_	_	I-ANS
18	into	into	IN	_	12	prep	_	_	I-ANS
19	glucose	glucose	NN	_	18	pobj	_	_	L-ANS
20	.	.	.	_	8	punct	_	_	O

1	what	what	WP	_	5	dobj	_	_	_
2	did	do	VBD	_	5	aux	_	_	_
3	mia	mia	NNP	p2=FW	4	nn	_	_	_
4	hamm	hamm	NNP	p2=TO	5	nsubj	_	_	_
5	do	do	VB	p2=IN	0	root	_	_	_
6	his	his	PRP$	_	7	poss	_	_	_
7	work	work	NN	_	5	dobj	_	_	_

1	Mariel	mariel	NNP	p2=VB	4	nmod	_	_	O
2	Margaret	margaret	NNP	_	4	nmod	_	_	O
3	"	"	``	_	4	punct	_	_	O
4	Mia	mia	NNP	_	6	nmod	_	_	O
5	"	"	''	_	6	punct	_	_	O
6	Hamm	hamm	NNP	_	14	nsubj	_	_	O
7	(	(	-LRB-	_	8	punct	_	_	O
8	born	bear	VBN	_	6	parataxis	_	_	O
9	March	march	NNP	_	8	npadvmod	_	_	O
10	17	0	CD	_	9	nummod	_	_	O
11	,	,	,	_	9	punct	_	_	O
12	1972	0	CD	_	9	npadvmod	_	_	O
13	)	)	-RRB-	_	8	punct	_	_	O
14	is	be	VBZ	_	0	root	_	_	O
15	a	a	DT	_	20	det	_	_	O
16	retired	retire	VBN	p2=JJ	20	amod	_	_	B-ANS
17	American	american	JJ	_	20	amod	_	_	I-ANS
18	professional	professional	JJ	_	20	amod	_	_	I-ANS
19	soccer	soccer	NN	_	20	compound	_	_	I-ANS
20	player	player	NN	_	14	attr	_	_	L-ANS
21	.	.	.	_	14	punct	_	_	O

1	what	what	WDT	p2=WP	2	det	_	_	_
2	countries	country	NNS	_	3	nsubj	_	_	_
3	are	be	VBP	_	0	root	_	_	_
4	under	under	IN	_	3	prep	_	_	_
5	the	the	DT	_	7	det	_	_	_
6	buddhism	buddhism	NN	p2=JJ	7	compound	_	_	_
7	religion	religion	NN	_	4	pobj	_	_	_

1	This	this	DT	_	2	nsubj	_	_	O
2	is	be	VBZ	_	0	root	_	_	O
3	the	the	DT	_	5	det	_	_	O
4	predominant	predominant	JJ	_	5	amod	_	_	O
5	form	form	NN	_	2	attr	_	_	O
6	of	of	IN	_	5	prep	_	_	O
7	Buddhism	buddhism	NNP	_	6	pobj	_	_	O
8	practiced	practice	VBD	_	5	acl	_	_	O
9	in	in	IN	_	8	prep	_	_	O
10	China	china	NNP	_	9	pobj	_	_	B-ANS
11	,	,	,	_	10	punct	_	_	I-ANS
12	South	south	NNP	_	13	compound	_	_	I-ANS
13	Korea	korea	NNP	_	10	conj	_	_	I-ANS
14	,	,	,	_	13	punct	_	_	I-ANS
15	Japan	japan	NNP	_	13	conj	_	_	I-ANS
16	,	,	,	_	15	punct	_	_	I-ANS
17	Taiwan	taiwan	NNP	_	15	conj	_	_	I-ANS
18	,	,	,	_	17	punct	_	_	I-ANS
19	Singapore	singapore	NNP	_	17	conj	_	_	I-ANS
20	,	,	,	_	19	punct	_	_	I-ANS
21	and	and	CC	_	19	cc	_	_	I-ANS
22	Vietnam	vietnam	NNP	_	19	conj	_	_	L-ANS
23	.	.	.	_	2	punct	_	_	O

1	how	how	WRB	_	2	advmod	_	_	_
2	many	many	JJ	_	4	amod	_	_	_
3	land	land	NN	p2=VBP	4	compound	_	_	_
4	rovers	rover	NNS	_	6	nsubj	_	_	_
5	have	have	VBP	_	6	aux	_	_	_
6	landed	land	VBN	_	0	root	_	_	_
7	on	on	IN	p2=RB	6	prep	_	_	_
8	mars	mar	NNS	_	7	pobj	_	_	_

1	There	there	EX	_	3	expl	_	_	O
2	have	have	VBP	_	3	aux	_	_	O
3	been	be	VBN	_	0	root	_	_	O
4	four	#crd#	CD	_	9	nummod	_	_	U-ANS
5	successful	successful	JJ	_	9	amod	_	_	O
6	robotically	robotically	RB	p2=NNP	7	advmod	_	_	O
7	operated	operate	VBN	p2=VBD	9	amod	_	_	O
8	Mars	mars	NNP	_	9	compound	_	_	O
9	rovers	rover	NNS	p2=NNPS	3	attr	_	_	O
10	.	.	.	_	3	punct	_	_	O

1	how	how	WRB	_	5	advmod	_	_	_
2	do	do	VBP	p2=VB	5	aux	_	_	_
3	forensic	forensic	JJ	_	4	amod	_	_	_
4	auditors	auditor	NNS	_	5	nsubj	_	_	_
5	examine	examine	VBP	p2=VB	0	root	_	_	_
6	financial	financial	JJ	_	7	amod	_	_	_
7	reporting	reporting	NN	p2=VBG	5	dobj	_	_	_

1	The	the	DT	_	3	det	_	_	B-ANS
2	audit	audit	NN	_	3	compound	_	_	I-ANS
3	opinion	opinion	NN	_	5	nsubjpass	_	_	I-ANS
4	is	be	VBZ	_	5	auxpass	_	_	I-ANS
5	intended	intend	VBN	_	0	root	_	_	I-ANS
6	to	to	TO	_	7	aux	_	_	I-ANS
7	provide	provide	VB	_	5	xcomp	_	_	I-ANS
8	reasonable	reasonable	JJ	_	9	amod	_	_	I-ANS
9	assurance	assurance	NN	_	7	dobj	_	_	I-ANS
10	,	,	,	_	5	punct	_	_	I-ANS
11	but	but	CC	_	5	cc	_	_	I-ANS
12	not	not	RB	_	14	neg	_	_	I-ANS
13	absolute	absolute	JJ	_	14	amod	_	_	I-ANS
14	assurance	assurance	NN	_	5	npadvmod	_	_	I-ANS
15	,	,	,	_	14	punct	_	_	I-ANS
16	that	that	IN	_	21	mark	_	_	I-ANS
17	the	the	DT	_	19	det	_	_	I-ANS
18	financial	financial	JJ	_	19	amod	_	_	I-ANS
19	statements	statement	NNS	_	21	nsubjpass	_	_	I-ANS
20	are	be	VBP	_	21	auxpass	_	_	I-ANS
21	presented	present	VBN	_	5	conj	_	_	I-ANS
22	fairly	fairly	RB	_	21	advmod	_	_	I-ANS
23	,	,	,	_	21	punct	_	_	I-ANS
24	in	in	IN	_	21	prep	_	_	I-ANS
25	all	all	DT	_	27	det	_	_	I-ANS
26	material	material	JJ	p2=NN	27	amod	_	_	I-ANS
27	respects	respect	NNS	_	24	pobj	_	_	I-ANS
28	,	,	,	_	21	punct	_	_	I-ANS
29	and	and	CC	_	21	cc	_	_	I-ANS
30	/	/	,	p2=SYM	29	punct	_	_	I-ANS
31	or	or	CC	_	29	cc	_	_	I-ANS
32	give	give	VB	_	21	conj	_	_	I-ANS
33	a	a	DT	_	37	det	_	_	I-ANS
34	true	true	JJ	_	37	amod	_	_	I-ANS
35	and	and	CC	_	34	cc	_	_	I-ANS
36	fair	fair	JJ	_	34	conj	_	_	I-ANS
37	view	view	NN	_	32	dobj	_	_	I-ANS
38	in	in	IN	_	37	prep	_	_	I-ANS
39	accordance	accordance	NN	_	38	pobj	_	_	I-ANS
40	with	with	IN	_	39	prep	_	_	I-ANS
41	the	the	DT	_	44	det	_	_	I-ANS
42	financial	financial	JJ	_	43	amod	_	_	I-ANS
43	reporting	reporting	NN	p2=VBG	44	compound	_	_	I-ANS
44	framework	framework	NN	_	40	pobj	_	_	L-ANS
45	.	.	.	_	21	punct	_	_	O

1	What	what	WP	_	7	dobj	_	_	_
2	did	do	VBD	_	5	aux	_	_	_
3	the	the	DT	_	4	det	_	_	_
4	augurs	augur	NNS	p2=NNPS	5	nsubj	_	_	_
5	use	use	VBP	p2=VB	0	root	_	_	_
6	to	to	TO	_	7	aux	_	_	_
7	interpret	interpret	VB	_	5	xcomp	_	_	_
8	the	the	DT	_	9	det	_	_	_
9	will	will	NN	_	7	dobj	_	_	_
10	of	of	IN	_	9	prep	_	_	_
11	the	the	DT	_	12	det	_	_	_
12	gods	god	NNS	_	10	pobj	_	_	_
13	?	?	.	_	5	punct	_	_	_

1	His	his	PRP$	_	3	poss	_	_	O
2	main	main	JJ	_	3	amod	_	_	O
3	role	role	NN	_	4	nsubj	_	_	O
4	was	be	VBD	_	31	ccomp	_	_	O
5	to	to	TO	_	6	aux	_	_	O
6	interpret	interpret	VB	_	4	xcomp	_	_	O
7	the	the	DT	_	8	det	_	_	O
8	will	will	NN	_	6	dobj	_	_	O
9	of	of	IN	_	8	prep	_	_	O
10	the	the	DT	_	11	det	_	_	O
11	gods	god	NNS	_	9	pobj	_	_	O
12	by	by	IN	_	6	prep	_	_	B-ANS
13	studying	study	VBG	_	12	pcomp	_	_	I-ANS
14	the	the	DT	_	15	det	_	_	I-ANS
15	flight	flight	NN	_	13	dobj	_	_	I-ANS
16	of	of	IN	_	15	prep	_	_	I-ANS
17	birds	bird	NNS	_	16	pobj	_	_	L-ANS
18	:	:	:	_	31	punct	_	_	O
19	whether	whether	IN	_	22	mark	_	_	O
20	they	they	PRP	_	22	nsubj	_	_	O
21	are	be	VBP	_	22	aux	_	_	O
22	flying	fly	VBG	_	31	advcl	_	_	O
23	in	in	IN	_	22	prep	_	_	O
24	groups	group	NNS	_	23	pobj	_	_	O
25	or	or	CC	_	23	cc	_	_	O
26	alone	alone	RB	p2=JJ	23	conj	_	_	O
27	,	,	,	_	31	punct	_	_	O
28	what	what	WP	p2=WDT	29	nsubj	_	_	O
29	noises	noise	VBZ	p2=NNS	31	dobj	_	_	O
30	they	they	PRP	_	31	nsubj	_	_	O
31	make	make	VBP	p2=VB	0	root	_	_	O
32	as	as	IN	_	34	mark	_	_	O
33	they	they	PRP	_	34	nsubj	_	_	O
34	fly	fly	VBP	_	31	advcl	_	_	O
35	,	,	,	_	34	punct	_	_	O
36	direction	direction	NN	_	34	npadvmod	_	_	O
37	of	of	IN	_	36	prep	_	_	O
38	flight	flight	NN	_	37	pobj	_	_	O
39	and	and	CC	_	36	cc	_	_	O
40	what	what	WDT	p2=WP	41	det	_	_	O
41	kind	kind	NN	_	45	attr	_	_	O
42	of	of	IN	_	41	prep	_	_	O
43	birds	bird	NNS	_	42	pobj	_	_	O
44	they	they	PRP	_	45	nsubj	_	_	O
45	are	be	VBP	_	36	conj	_	_	O
46	.	.	.	_	45	punct	_	_	O

1	What	what	WDT	_	2	det	_	_	_
2	county	county	NN	_	8	pobj	_	_	_
3	is	be	VBZ	_	0	root	_	_	_
4	Farmington	farmington	NNP	_	5	compound	_	_	_
5	Hills	hills	NNP	_	3	nsubj	_	_	_
6	,	,	,	_	5	punct	_	_	_
7	MI	mi	NNP	_	5	npadvmod	_	_	_
8	in	in	IN	_	3	prep	_	_	_
9	?	?	.	_	3	punct	_	_	_

1	It	it	PRP	_	2	nsubj	_	_	O
2	is	be	VBZ	_	0	root	_	_	O
3	the	the	DT	_	6	det	_	_	O
4	second	#ord#	RB	_	5	advmod	_	_	O
5	largest	large	JJS	_	6	amod	_	_	O
6	city	city	NN	_	2	attr	_	_	O
7	in	in	IN	_	6	prep	_	_	O
8	Oakland	oakland	NNP	_	9	compound	_	_	B-ANS
9	County	county	NNP	_	7	pobj	_	_	L-ANS
10	in	in	IN	_	6	prep	_	_	O
11	the	the	DT	_	13	det	_	_	O
12	U.S.	u.s.	NNP	_	13	compound	_	_	O
13	state	state	NN	_	10	pobj	_	_	O
14	of	of	IN	_	13	prep	_	_	O
15	Michigan	michigan	NNP	_	14	pobj	_	_	O
16	.	.	.	_	2	punct	_	_	O

1	what	what	WP	_	6	pobj	_	_	_
2	does	do	VBZ	_	5	aux	_	_	_
3	a	a	DT	_	4	det	_	_	_
4	groundhog	groundhog	NN	p2=JJ	5	nsubj	_	_	_
5	look	look	VB	p2=NN	0	root	_	_	_
6	for	for	IN	_	5	prep	_	_	_
7	on	on	IN	_	5	prep	_	_	_
8	groundhog	groundhog	DT	p2=PRP$	9	det	_	_	_
9	day	day	NN	_	7	pobj	_	_	_

1	According	accord	VBG	_	23	prep	_	_	O
2	to	to	IN	_	1	prep	_	_	O
3	folklore	folklore	NN	_	2	pobj	_	_	O
4	,	,	,	_	23	punct	_	_	O
5	if	if	IN	_	7	mark	_	_	O
6	it	it	PRP	_	7	nsubj	_	_	O
7	is	be	VBZ	_	23	advcl	_	_	O
8	cloudy	cloudy	JJ	_	7	acomp	_	_	O
9	when	when	WRB	_	12	advmod	_	_	O
10	a	a	DT	_	11	det	_	_	O
11	groundhog	groundhog	NN	p2=FW	12	nsubj	_	_	O
12	emerges	emerge	VBZ	_	7	advcl	_	_	O
13	from	from	IN	_	12	prep	_	_	O
14	its	its	PRP$	_	15	poss	_	_	O
15	burrow	burrow	NN	_	13	pobj	_	_	O
16	on	on	IN	_	12	prep	_	_	O
17	this	this	DT	_	18	det	_	_	O
18	day	day	NN	_	16	pobj	_	_	O
19	,	,	,	_	23	punct	_	_	O
20	then	then	RB	_	23	advmod	_	_	O
21	spring	spring	NN	p2=VB	23	nsubj	_	_	O
22	will	will	MD	_	23	aux	_	_	O
23	come	come	VB	_	35	ccomp	_	_	O
24	early	early	RB	p2=JJ	23	advmod	_	_	O
25	;	;	:	p2=,	35	punct	_	_	O
26	if	if	IN	_	28	mark	_	_	O
27	it	it	PRP	_	28	nsubj	_	_	O
28	is	be	VBZ	_	35	advcl	_	_	O
29	sunny	sunny	JJ	_	28	acomp	_	_	O
30	,	,	,	_	35	punct	_	_	O
31	the	the	DT	_	32	det	_	_	O
32	groundhog	groundhog	NN	p2=NNP	35	nsubj	_	_	O
33	will	will	MD	_	35	aux	_	_	O
34	supposedly	supposedly	RB	_	35	advmod	_	_	O
35	see	see	VB	_	0	root	_	_	O
36	its	its	PRP$	_	37	poss	_	_	B-ANS
37	shadow	shadow	NN	_	35	dobj	_	_	L-ANS
38	and	and	CC	_	37	cc	_	_	O
39	retreat	retreat	NN	p2=VB	37	conj	_	_	O
40	back	back	RB	_	50	advmod	_	_	O
41	into	into	IN	_	40	prep	_	_	O
42	its	its	PRP$	_	43	poss	_	_	O
43	burrow	burrow	NN	_	41	pobj	_	_	O
44	,	,	,	_	35	punct	_	_	O
45	and	and	CC	_	35	cc	_	_	O
46	the	the	DT	_	48	det	_	_	O
47	winter	winter	NN	_	48	compound	_	_	O
48	weather	weather	NN	_	50	nsubj	_	_	O
49	will	will	MD	_	50	aux	_	_	O
50	continue	continue	VB	_	35	conj	_	_	O
51	for	for	IN	_	50	prep	_	_	O
52	six	#crd#	CD	_	54	nummod	_	_	O
53	more	more	JJR	_	54	amod	_	_	O
54	weeks	week	NNS	_	51	pobj	_	_	O
55	.	.	.	_	50	punct	_	_	O

1	What	what	WDT	p2=WP	2	det	_	_	_
2	committees	committee	NNS	_	3	nsubj	_	_	_
3	are	be	VBP	_	0	root	_	_	_
4	joint	joint	JJ	_	5	amod	_	_	_
5	committees	committee	NNS	_	3	attr	_	_	_

1	A	a	DT	p2=NNP	3	det	_	_	O
2	Joint	joint	NNP	_	3	compound	_	_	O
3	Committee	committee	NNP	_	4	nsubj	_	_	O
4	is	be	VBZ	_	0	root	_	_	O
5	a	a	DT	_	6	det	_	_	O
6	term	term	NN	_	4	attr	_	_	O
7	in	in	IN	_	6	prep	_	_	O
8	politics	politics	NNS	_	7	pobj	_	_	O
9	that	that	WDT	_	11	nsubjpass	_	_	O
10	is	be	VBZ	_	11	auxpass	_	_	O
11	used	use	VBN	p2=JJ	8	relcl	_	_	O
12	to	to	TO	_	13	aux	_	_	O
13	refer	refer	VB	_	11	xcomp	_	_	O
14	to	to	IN	_	13	prep	_	_	O
15	a	a	DT	_	16	det	_	_	B-ANS
16	committee	committee	NN	_	14	pobj	_	_	I-ANS
17	made	make	VBD	p2=VBN	16	acl	_	_	I-ANS
18	up	up	RP	_	17	prt	_	_	I-ANS
19	of	of	IN	_	17	prep	_	_	I-ANS
20	members	member	NNS	_	19	pobj	_	_	I-ANS
21	of	of	IN	_	20	prep	_	_	I-ANS
22	both	both	DT	_	23	det	_	_	I-ANS
23	chambers	chamber	NNS	_	21	pobj	_	_	I-ANS
24	of	of	IN	_	23	prep	_	_	I-ANS
25	a	a	DT	_	27	det	_	_	I-ANS
26	bicameral	bicameral	JJ	_	27	amod	_	_	I-ANS
27	legislature	legislature	NN	_	24	pobj	_	_	L-ANS
28	.	.	.	_	4	punct	_	_	O

1	how	how	WRB	_	2	advmod	_	_	_
2	many	many	JJ	_	3	amod	_	_	_
3	stripes	stripe	NNS	_	0	root	_	_	_
4	on	on	IN	_	3	prep	_	_	_
5	the	the	DT	_	6	det	_	_	_
6	flag	flag	NN	_	4	pobj	_	_	_

1	The	the	DT	_	3	det	_	_	O
2	50	0	CD	_	3	nummod	_	_	O
3	stars	star	NNS	_	7	nsubj	_	_	O
4	on	on	IN	_	3	prep	_	_	O
5	the	the	DT	_	6	det	_	_	O
6	flag	flag	NN	_	4	pobj	_	_	O
7	represent	represent	VBP	p2=VB	0	root	_	_	O
8	the	the	DT	_	10	det	_	_	O
9	50	0	CD	_	10	nummod	_	_	O
10	states	state	NNS	_	7	dobj	_	_	O
11	of	of	IN	_	10	prep	_	_	O
12	the	the	DT	_	14	det	_	_	O
13	United	united	NNP	_	14	compound	_	_	O
14	States	state	NNP	_	11	pobj	_	_	O
15	of	of	IN	_	14	prep	_	_	O
16	America	america	NNP	_	15	pobj	_	_	O
17	and	and	CC	_	14	cc	_	_	O
18	the	the	DT	_	20	det	_	_	O
19	13	0	CD	_	20	nummod	_	_	U-ANS
20	stripes	stripe	NNS	_	14	conj	_	_	O
21	represent	represent	VBP	_	7	dep	_	_	O
22	the	the	DT	_	25	det	_	_	O
23	thirteen	#crd#	CD	_	25	nummod	_	_	O
24	British	british	JJ	_	25	amod	_	_	O
25	colonies	colony	NNS	_	21	dobj	_	_	O
26	that	that	WDT	_	27	nsubj	_	_	O
27	declared	declare	VBD	_	25	relcl	_	_	O
28	independence	independence	NN	_	27	dobj	_	_	O
29	from	from	IN	_	27	prep	_	_	O
30	the	the	DT	_	31	det	_	_	O
31	Kingdom	kingdom	NNP	_	29	pobj	_	_	O
32	of	of	IN	_	31	prep	_	_	O
33	Great	great	NNP	_	34	compound	_	_	O
34	Britain	britain	NNP	_	32	pobj	_	_	O
35	and	and	CC	_	7	cc	_	_	O
36	became	become	VBD	_	7	conj	_	_	O
37	the	the	DT	_	39	det	_	_	O
38	first	#ord#	JJ	_	39	amod	_	_	O
39	states	state	NNS	_	36	attr	_	_	O
40	in	in	IN	_	39	prep	_	_	O
41	the	the	DT	_	42	det	_	_	O
42	Union	union	NNP	p2=NN	40	pobj	_	_	O
43	.	.	.	_	7	punct	_	_	O

1	How	how	WRB	_	2	advmod	_	_	_
2	many	many	JJ	_	3	amod	_	_	_
3	states	state	NNS	_	6	nsubj	_	_	_
4	and	and	CC	_	3	cc	_	_	_
5	territories	territory	NNS	_	3	conj	_	_	_
6	are	be	VBP	_	0	root	_	_	_
7	within	within	IN	_	6	prep	_	_	_
8	India	india	NNP	_	7	pobj	_	_	_
9	?	?	.	_	6	punct	_	_	_

1	India	india	NNP	_	2	nsubj	_	_	O
2	is	be	VBZ	_	0	root	_	_	O
3	a	a	DT	_	5	det	_	_	O
4	federal	federal	JJ	_	5	amod	_	_	O
5	union	union	NN	_	2	attr	_	_	O
6	of	of	IN	_	5	prep	_	_	O
7	states	state	NNS	_	6	pobj	_	_	O
8	comprising	comprise	VBG	_	5	acl	_	_	O
9	twenty	#crd#	CD	_	11	compound	_	_	B-ANS
10	-	-	HYPH	_	11	punct	_	_	I-ANS
11	eight	#crd#	CD	_	12	nummod	_	_	I-ANS
12	states	state	NNS	_	8	dobj	_	_	L-ANS
13	and	and	CC	_	12	cc	_	_	O
14	seven	#crd#	CD	_	16	nummod	_	_	O
15	union	union	NN	_	16	compound	_	_	O
16	territories	territory	NNS	_	12	conj	_	_	O
17	.	.	.	_	2	punct	_	_	O

1	what	what	WDT	p2=WP	2	det	_	_	_
2	county	county	NN	_	3	nsubj	_	_	_
3	is	be	VBZ	_	0	root	_	_	_
4	galveston	galveston	NNP	p2=VBN	3	nsubj	_	_	_
5	in	in	IN	_	3	prep	_	_	_
6	texas	texas	NNS	p2=NNP	5	pobj	_	_	_

1	Galveston	galveston	NNP	_	2	compound	_	_	B-ANS
2	County	county	NNP	_	3	nsubj	_	_	L-ANS
3	is	be	VBZ	_	0	root	_	_	O
4	a	a	DT	_	5	det	_	_	O
5	county	county	NN	_	3	attr	_	_	O
6	located	locate	VBN	_	5	acl	_	_	O
7	in	in	IN	_	6	prep	_	_	O
8	the	the	DT	_	10	det	_	_	O
9	U.S.	u.s.	NNP	_	10	compound	_	_	O
10	state	state	NN	_	7	pobj	_	_	O
11	of	of	IN	_	10	prep	_	_	O
12	Texas	texas	NNP	_	11	pobj	_	_	O
13	within	within	IN	_	6	prep	_	_	O
14	the	the	DT	_	22	det	_	_	O
15	Houston	houston	NNP	_	17	compound	_	_	O
16	–	-	HYPH	p2=NNP	17	punct	_	_	O
17	Sugar	sugar	NNP	_	20	nmod	_	_	O
18	Land	land	NNP	_	20	nmod	_	_	O
19	–	-	HYPH	p2=NNP	20	punct	_	_	O
20	Baytown	baytown	NNP	_	22	nmod	_	_	O
21	metropolitan	metropolitan	JJ	p2=NN	22	amod	_	_	O
22	area	area	NN	_	13	pobj	_	_	O
23	.	.	.	_	3	punct	_	_	O

1	what	what	WDT	p2=WP	2	det	_	_	_
2	cities	city	NNS	_	3	nsubj	_	_	_
3	are	be	VBP	_	0	root	_	_	_
4	in	in	IN	_	3	prep	_	_	_
5	the	the	DT	_	6	det	_	_	_
6	bahamas	bahamas	NNS	p2=NN	4	pobj	_	_	_

1	Nassau	nassau	NNP	p2=UH	0	root	_	_	U-ANS

1	what	what	WDT	p2=WP	2	det	_	_	_
2	cities	city	NNS	_	3	nsubj	_	_	_
3	are	be	VBP	_	0	root	_	_	_
4	in	in	IN	_	3	prep	_	_	_
5	the	the	DT	_	6	det	_	_	_
6	bahamas	bahamas	NNS	p2=NN	4	pobj	_	_	_

